1.09449,0.48246,-1.73790,0.96082,-0.31685,-0.05188,-0.30033,-1.68062,1.28610,1.46191,-1.37983,-1.18084
1.09449,-0.48246,-0.05921,0.96082,-0.31685,1.23461,0.47617,0.58331,-0.76096,0.93949,-0.71126,-0.21575
1.09449,-0.48246,1.16365,0.96082,-0.31685,-0.14882,0.80523,-0.58331,-0.76096,-0.89891,-0.21712,-0.52593
0.49788,0.48246,1.16365,0.96082,0.11440,0.41667,-0.80615,1.06238,0.76096,0.58489,-0.71126,-0.21575
1.09449,-0.48246,-0.05921,0.96082,-0.31685,-1.19430,0.32197,-0.45174,-0.91699,0.12331,-0.21712,-0.52593
-0.07854,0.48246,0.45468,0.96082,-0.31685,0.04257,-0.43999,-0.01928,0.94156,-1.38502,-0.71126,0.07987
-0.07854,0.48246,0.45468,0.96082,-0.31685,0.41667,1.11406,-1.11902,2.46262,1.30612,-1.37983,-1.54858
-0.07854,0.48246,-1.22751,0.96082,-0.31685,-0.46725,0.16767,-2.63199,0.59042,1.13407,0.52975,-0.84637
1.09449,-0.48246,0.45468,0.96082,-0.31685,-0.05188,1.11406,0.72330,0.94156,1.81175,1.29221,0.76540
1.82213,-0.48246,-0.05921,0.96082,-0.31685,-2.05048,-0.15487,-1.42424,0.59042,0.41594,-0.21712,-0.84637
1.09449,0.48246,-0.05921,0.96082,-0.31685,-1.32828,0.16767,-0.58331,0.28783,0.58489,-1.37983,-0.84637
-0.07854,0.48246,-1.73790,0.96082,-0.31685,-1.19430,-1.23177,-2.21069,1.81866,0.58489,-2.55524,-2.07848
-0.07854,0.48246,1.16365,0.96082,-0.31685,0.13606,0.32197,0.58331,-0.76096,-0.52745,-2.55524,-0.84637
-0.95197,0.48246,-1.73790,0.96082,-0.31685,-1.69163,0.32197,-1.82919,1.81866,0.75830,-0.21712,-1.18084
1.09449,-0.48246,1.16365,0.96082,-0.31685,-0.79151,-0.94779,-0.45174,-0.45321,-0.40581,-0.21712,-0.52593
-0.95197,-0.48246,-0.61113,-0.28519,-0.31685,-2.21844,0.96248,-0.01928,0.13136,1.63088,-2.55524,-0.21575
-0.07854,0.48246,-0.61113,0.96082,-0.31685,0.62967,-1.37639,-0.71727,-0.01729,-0.78155,-0.21712,0.76540
1.09449,-0.48246,1.16365,0.96082,-0.31685,-0.34799,-0.30033,0.29338,-0.15487,0.12331,-0.21712,-0.21575
-0.07854,-0.48246,-0.05921,0.96082,-0.31685,0.41667,-0.80615,-0.84732,-1.21213,1.30612,0.19268,-1.18084
1.09449,-0.48246,-0.05921,0.96082,-0.31685,-0.92104,-0.30033,-1.55521,-0.01729,0.12331,-1.37983,-1.54858
1.09449,0.48246,-0.05921,0.96082,-0.31685,-1.05308,0.80523,-0.58331,0.94156,1.46191,0.19268,0.07987
-0.07854,0.48246,1.16365,0.96082,-0.31685,-2.42317,0.32197,-2.21069,2.03972,2.04506,-0.21712,-0.52593
0.49788,-0.48246,-0.05921,0.96082,-0.31685,-1.43907,0.96248,0.29338,1.28610,0.25953,-0.71126,0.76540
1.09449,-0.48246,-0.05921,0.96082,-0.31685,-1.32828,-0.30033,-0.17779,0.43852,-0.00665,-0.21712,-0.52593
1.82213,0.48246,-2.43591,0.96082,-0.31685,-0.14882,0.16767,-0.71727,0.94156,0.58489,-0.71126,-0.52593
-0.07854,0.48246,-0.05921,0.96082,-0.31685,0.22393,0.00332,-0.45174,0.28783,-0.00665,-0.71126,-1.18084
1.09449,0.48246,0.45468,0.96082,-0.31685,-0.92104,0.32197,-0.58331,-0.15487,1.13407,-1.37983,-2.07848
-0.07854,0.48246,0.45468,-0.57009,-0.31685,1.49158,0.63779,0.88309,-1.62090,-0.00665,-1.37983,-1.18084
0.49788,-0.48246,0.45468,0.96082,-0.31685,-1.55078,0.80523,1.06238,-0.60633,-0.52745,0.52975,0.76540
0.49788,0.48246,1.16365,0.96082,-0.31685,-0.58016,0.47617,-0.58331,-0.30172,0.93949,-0.21712,-0.84637
1.82213,0.48246,-0.61113,0.96082,-0.31685,-0.46725,-0.94779,-1.42424,0.43852,-0.00665,-0.71126,-0.52593
-0.07854,0.48246,-1.73790,0.96082,-0.31685,-1.86962,0.96248,-0.97631,2.23427,2.33337,-1.37983,-0.84637
0.49788,0.48246,1.16365,0.96082,-1.10702,-0.24649,-0.57545,-0.58331,0.13136,0.12331,-0.21712,-1.18084
1.09449,0.48246,-0.61113,0.96082,-0.31685,0.13606,0.80523,0.44585,1.45039,-0.14277,0.19268,-0.21575
-0.95197,-0.48246,0.45468,-0.57009,-0.31685,1.37297,-0.69509,2.90161,3.46436,-0.78155,0.88113,1.92173
-0.07854,0.48246,-1.43719,-0.57009,-0.31685,2.61139,-0.43999,-0.45174,-1.92595,-2.04506,0.88113,-0.21575
1.09449,-0.48246,-1.73790,0.96082,-0.31685,-0.24649,0.47617,-0.84732,-0.60633,0.41594,-0.21712,-0.21575
-0.07854,0.48246,0.45468,-0.57009,-0.31685,1.98437,0.63779,1.43533,-1.07533,-0.65253,1.29221,1.22470
-0.07854,-0.48246,0.45468,0.96082,-0.31685,-0.67825,0.96248,-0.71727,2.03972,1.13407,0.52975,-0.52593
-0.07854,0.48246,-0.05921,0.96082,-0.31685,-0.14882,1.58487,-0.01928,0.13136,-0.40581,0.88113,0.07987
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-1.05308,0.16767,0.44585,-2.35413,-1.51840,0.88113,1.92173
-0.95197,0.48246,-1.22751,-0.57009,-0.31685,1.02119,1.45421,2.44904,-0.45321,1.13407,0.52975,0.76540
-0.95197,-0.48246,-1.22751,-0.57009,-0.31685,0.73545,0.00332,1.43533,0.59042,-1.64101,0.52975,0.40148
0.49788,-0.48246,-0.05921,0.96082,-0.31685,1.02119,-0.43999,-2.39883,-0.30172,0.75830,-1.37983,-2.07848
1.09449,-0.48246,1.16365,-0.09765,-0.31685,-0.92104,-0.43999,0.14143,-0.76096,1.13407,1.86203,0.40148
0.49788,-0.48246,1.16365,-0.28519,-0.31685,-0.24649,-1.76250,-0.01928,-0.30172,0.25953,-0.21712,-1.54858
1.09449,0.48246,-0.05921,0.96082,-0.31685,-0.58016,0.32197,0.14143,-1.34289,0.93949,0.19268,-0.21575
0.49788,0.48246,-0.05921,0.96082,-0.31685,-0.24649,-0.57545,-0.17779,-0.30172,0.75830,0.88113,0.40148
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,0.52135,-1.09207,-0.01928,-2.21844,-1.38502,-0.71126,0.76540
-0.95197,0.48246,0.45468,-0.28519,-0.31685,-0.79151,-1.09207,1.88511,0.28783,3.00537,-0.21712,1.22470
0.49788,-0.48246,-1.73790,0.96082,-0.31685,0.91093,-0.30033,0.14143,0.28783,-0.89891,0.88113,1.22470
-0.07854,0.48246,-0.61113,-0.57009,-0.31685,0.52135,1.93886,1.43533,-0.30172,0.93949,-0.71126,1.22470
-0.07854,0.48246,0.45468,-0.57009,-0.31685,0.82562,-1.23177,1.24033,2.75696,0.25953,-0.71126,-0.52593
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,0.31287,-1.92173,0.14143,1.28610,2.63199,-1.37983,-0.52593
-0.07854,0.48246,-0.61113,-0.28519,-0.31685,0.91093,-0.94779,1.24033,-0.01729,-0.65253,-0.21712,-0.84637
0.49788,0.48246,-0.05921,0.96082,-0.31685,-0.79151,0.47617,-1.11902,0.59042,-0.00665,-0.71126,-0.21575
-0.07854,-0.48246,0.45468,-0.57009,-0.31685,-0.46725,0.96248,-0.01928,0.43852,-0.00665,0.88113,1.92173
1.82213,-0.48246,-0.61113,-0.57009,-0.31685,-0.24649,-1.37639,-0.17779,-1.34289,0.93949,0.52975,-0.84637
-0.95197,-0.48246,-1.22751,-0.57009,-0.22166,-0.34799,1.28610,1.06238,-0.01729,-0.52745,0.52975,1.22470
-0.07854,0.48246,1.16365,-0.57009,-0.31685,0.91093,0.63779,-0.45174,-1.21213,-0.78155,0.88113,1.92173
-0.95197,0.48246,-1.22751,0.21128,-0.31685,0.82562,-0.43999,0.44585,0.43852,-1.01450,-0.71126,0.40148
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-0.92104,0.47617,0.44585,0.43852,0.41594,-0.71126,-0.52593
-0.95197,0.48246,0.45468,-0.57009,-0.31685,0.82562,-1.09207,1.43533,0.28783,1.13407,0.88113,1.92173
1.09449,0.48246,-1.73790,0.96082,-0.31685,1.02119,-0.69509,-1.68062,-0.30172,-0.89891,1.86203,1.92173
-0.95197,0.48246,0.45468,-0.57009,-0.31685,-0.05188,0.32197,-0.01928,-2.53830,0.75830,0.88113,0.76540
1.09449,-0.48246,-0.61113,-0.57009,-0.31685,-0.24649,0.00332,0.29338,0.28783,-0.27607,0.88113,1.22470
-0.95197,0.48246,0.45468,-0.57009,-0.31685,1.37297,-0.69509,-2.09015,-1.34289,-1.01450,0.19268,0.40148
-0.95197,-0.48246,-1.22751,0.24923,-0.31685,-1.43907,-0.57545,-1.55521,-1.62090,1.30612,-0.71126,0.07987
-0.07854,0.48246,-1.43719,0.96082,-0.31685,-0.34799,0.47617,0.72330,0.43852,1.30612,0.88113,0.40148
-0.07854,0.48246,-0.61113,0.96082,-0.22166,1.23461,-0.80615,-0.84732,-1.07533,-0.89891,1.29221,1.92173
-0.95197,-0.48246,-0.61113,-0.57009,-1.10702,1.02119,-1.09207,-0.45174,-0.15487,-1.25773,0.19268,0.40148
-0.07854,0.48246,1.16365,0.96082,-0.31685,-0.14882,-0.57545,-0.45174,0.43852,0.25953,-1.37983,-1.54858
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-0.67825,3.27393,1.88511,-0.01729,-0.78155,0.52975,1.22470
-0.95197,-0.48246,0.45468,-0.57009,-0.31685,0.52135,-0.94779,0.14143,0.76096,-0.65253,-0.21712,1.22470
1.09449,0.48246,0.45468,-0.28519,-0.31685,-0.34799,-1.09207,-0.17779,-0.60633,0.58489,-0.71126,-0.52593
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,0.04257,-0.15487,2.44904,-1.07533,-1.51840,1.86203,1.92173
-0.95197,-0.48246,-1.43719,-0.57009,-0.31685,0.13606,0.32197,0.44585,-1.21213,-0.40581,1.86203,0.07987
0.49788,0.48246,1.98437,-0.57009,-0.31685,-0.24649,-0.15487,0.72330,0.13136,2.33337,-1.37983,-1.54858
-0.95197,-0.48246,0.45468,-0.57009,-0.31685,0.62967,-1.50796,1.88511,-0.60633,3.00537,0.19268,1.22470
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-0.46725,-0.15487,0.58331,1.81866,-0.52745,-0.71126,-0.84637
-0.95197,0.48246,-0.61113,-0.57009,-0.31685,0.82562,-1.76250,2.90161,0.13136,-0.78155,1.86203,1.22470
-0.07854,-0.48246,0.45468,-0.28519,-0.31685,0.04257,0.63779,1.06238,-0.45321,0.75830,0.19268,1.22470
0.49788,0.48246,-1.73790,0.96082,-0.31685,0.73545,-0.57545,-2.09015,-0.76096,-1.92173,-0.21712,-0.52593
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,0.31287,-0.15487,1.88511,0.28783,-1.51840,1.29221,0.76540
-0.95197,-0.48246,0.45468,-0.57009,-0.31685,1.49158,-1.50796,-0.01928,-2.07848,-0.78155,0.88113,0.76540
1.82213,-0.48246,1.16365,0.96082,-0.31685,-0.58016,1.74091,-1.97495,-1.07533,1.63088,0.88113,0.40148
1.09449,-0.48246,-0.61113,-0.57009,-0.31685,2.28554,-1.23177,-0.01928,-2.53830,-2.90161,-0.21712,1.22470
-0.07854,-0.48246,1.98437,-0.57009,-0.31685,0.52135,1.58487,2.90161,1.28610,1.81175,0.52975,1.92173
-0.95197,-0.48246,1.16365,-0.57009,0.11440,-0.79151,0.47617,1.43533,1.11406,0.12331,1.29221,0.40148
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-0.14882,1.74091,1.06238,0.28783,-1.01450,0.88113,0.76540
-0.95197,-0.48246,-0.05921,-0.57009,0.11440,0.41667,-0.15487,1.43533,1.28610,-0.65253,0.52975,0.07987
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,0.82562,-0.57545,0.88309,0.43852,-0.52745,0.52975,1.22470
0.49788,0.48246,-0.05921,-0.57009,-0.31685,0.04257,-0.80615,-0.84732,-0.15487,-1.13788,0.52975,-1.18084
0.49788,-0.48246,0.45468,-0.57009,0.11440,-0.14882,-0.94779,1.24033,-0.60633,-1.64101,0.52975,1.22470
-0.95197,0.48246,1.16365,0.96082,-1.10702,0.41667,-0.80615,-0.58331,0.13136,-0.40581,-1.37983,-1.54858
-0.95197,0.48246,-1.43719,-0.57009,-0.31685,1.23461,1.11406,1.06238,-1.47955,0.12331,0.88113,1.92173
-0.95197,-0.48246,0.45468,-0.57009,-0.31685,-0.58016,-1.23177,1.06238,-1.21213,0.93949,0.52975,1.92173
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-1.55078,-0.80615,1.06238,-0.01729,2.33337,-0.71126,-0.21575
-0.07854,0.48246,-1.22751,-0.28519,-0.31685,1.37297,-0.15487,0.44585,-1.34289,-1.25773,0.88113,1.92173
-0.07854,-0.48246,0.45468,-0.28519,-0.50212,-0.67825,0.63779,0.14143,-0.15487,-0.52745,1.29221,1.22470
0.49788,0.48246,0.45468,0.24923,-0.31685,0.91093,-0.69509,2.44904,-0.45321,1.46191,0.19268,1.22470
-0.95197,0.48246,1.16365,0.96082,-0.31685,0.13606,0.32197,-0.97631,1.61108,0.93949,-0.71126,-1.18084
1.09449,-0.48246,0.45468,0.96082,-0.31685,-1.86962,0.00332,0.14143,-0.76096,-0.14277,0.52975,0.40148
-0.95197,0.48246,-0.61113,-0.57009,0.11440,-0.05188,-1.23177,0.29338,1.11406,0.25953,0.88113,0.76540
-0.07854,0.48246,0.45468,-0.57009,-0.31685,0.13606,0.63779,0.58331,-0.60633,-0.14277,1.86203,0.76540
-0.95197,-0.48246,1.16365,-0.57009,-0.31685,-2.75696,2.57309,1.24033,0.28783,1.46191,-0.21712,1.22470
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,1.60383,-2.03972,1.43533,-0.60633,-2.72827,1.86203,-0.21575
1.09449,0.48246,-0.61113,-0.57009,-0.31685,1.37297,-0.15487,0.44585,0.43852,-0.65253,1.86203,-0.52593
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-0.79151,0.32197,1.88511,-1.07533,-0.78155,-0.21712,0.40148
-0.95197,0.48246,-0.61113,-0.57009,-0.31685,1.23461,-1.23177,1.06238,-0.30172,-2.30408,0.88113,-0.21575
-0.07854,-0.48246,0.45468,0.96082,-0.50212,-0.46725,-1.50796,-0.58331,-0.30172,-0.40581,0.52975,0.40148
-0.95197,-0.48246,0.45468,-0.57009,-0.31685,0.04257,-1.09207,0.14143,-1.34289,-0.00665,-0.21712,-0.84637
-0.95197,0.48246,0.45468,-0.57009,-0.31685,0.22393,-0.30033,0.88309,1.28610,-0.00665,0.88113,0.07987
-0.07854,0.48246,0.45468,-0.57009,-0.31685,-1.05308,-1.50796,0.14143,0.28783,0.25953,-0.21712,0.76540
-0.07854,0.48246,1.16365,-0.57009,-0.31685,-0.34799,1.11406,0.44585,-2.53830,-0.14277,0.88113,1.22470
-0.07854,0.48246,0.45468,-0.57009,0.11440,0.82562,-1.63340,-0.31776,-1.47955,-1.13788,-1.37983,-1.18084
-0.07854,0.48246,0.45468,-0.09765,-0.31685,0.13606,-2.32338,0.29338,-1.07533,-0.89891,-0.71126,-0.52593
-0.95197,-0.48246,-1.22751,-0.28519,-0.31685,0.22393,0.00332,0.44585,-0.91699,-1.92173,0.19268,1.22470
-0.95197,-0.48246,0.45468,-0.57009,0.11440,-2.75696,1.93886,0.88309,0.28783,2.33337,-0.71126,0.07987
0.49788,0.48246,0.45468,-0.57009,-0.31685,-0.34799,-1.09207,0.29338,-0.30172,1.30612,-0.21712,-0.21575
-0.07854,-0.48246,-0.61113,-0.57009,-0.31685,-0.67825,0.63779,-0.45174,-0.45321,0.25953,0.88113,0.40148
1.09449,-0.48246,0.45468,-0.57009,-0.31685,0.62967,-0.80615,-0.01928,-0.45321,-1.51840,1.29221,0.76540
0.49788,0.48246,-0.05921,-0.57009,-0.31685,1.98437,-1.92173,0.88309,0.28783,-1.78169,0.88113,-1.18084
0.49788,0.48246,-0.61113,-0.57009,-0.31685,0.31287,-1.50796,0.44585,0.76096,-0.27607,-0.21712,0.76540
0.49788,0.48246,-0.05921,-0.57009,-0.31685,-0.05188,-0.80615,-0.01928,0.59042,0.25953,-1.37983,-2.07848
-0.07854,0.48246,-0.05921,-0.09765,-0.31685,-1.55078,0.96248,1.88511,1.45039,0.25953,1.29221,1.92173
1.82213,0.48246,0.45468,-0.57009,-0.31685,0.41667,0.63779,0.44585,1.45039,-0.14277,0.88113,-0.52593
-0.95197,-0.48246,-0.61113,-0.28519,-0.31685,0.13606,-0.43999,1.43533,-0.30172,-1.13788,1.29221,1.22470
-0.07854,-0.48246,0.45468,-0.57009,0.11440,1.13281,-0.15487,1.24033,-2.07848,0.93949,0.52975,-0.52593
1.09449,-0.48246,1.98437,0.96082,-0.31685,-0.24649,-0.80615,-0.01928,-1.62090,-0.14277,-0.21712,-0.52593
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-0.58016,0.47617,2.15324,1.28610,0.41594,0.19268,0.76540
1.09449,-0.48246,0.45468,-0.57009,-0.31685,-0.05188,0.63779,0.58331,0.76096,1.30612,-0.21712,0.07987
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-1.32828,1.28610,0.88309,1.11406,1.13407,0.88113,0.40148
-0.95197,0.48246,0.45468,-0.57009,-0.31685,1.60383,-0.94779,1.24033,-0.91699,-1.38502,2.90161,1.92173
-0.95197,0.48246,-0.61113,0.24923,-0.31685,0.62967,-0.94779,0.44585,0.59042,1.13407,1.86203,1.22470
1.09449,-0.48246,-0.05921,-0.57009,-1.10702,-1.05308,-0.94779,-0.97631,-0.76096,0.75830,-1.37983,-0.52593
-0.07854,0.48246,0.45468,-0.57009,-0.31685,2.12700,-1.37639,1.88511,0.76096,-1.01450,0.19268,-1.18084
-0.95197,-0.48246,-1.43719,-0.09765,-0.31685,0.31287,0.63779,-0.31776,-0.30172,-1.25773,0.88113,1.22470
-0.07854,-0.48246,-0.05921,-0.57009,0.11440,0.41667,0.96248,-0.17779,-0.45321,0.75830,0.19268,-0.21575
-0.07854,0.48246,1.16365,0.96082,-0.31685,-0.14882,-0.15487,-0.45174,-0.30172,0.93949,-0.21712,0.76540
0.49788,-0.48246,-1.73790,-0.57009,-0.31685,-0.46725,-1.23177,-0.45174,0.43852,-0.14277,-0.21712,-0.84637
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-0.14882,1.28610,-0.31776,-2.07848,0.41594,-0.21712,0.40148
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-1.55078,0.16767,2.15324,-0.30172,-0.00665,0.88113,0.40148
-0.95197,-0.48246,-1.43719,-0.09765,-0.31685,-0.14882,0.00332,0.58331,-0.30172,-1.51840,1.29221,1.22470
0.49788,-0.48246,-0.05921,-0.28519,-0.31685,-1.19430,1.11406,0.58331,-0.01729,0.12331,-0.71126,0.40148
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,0.31287,-0.57545,-0.31776,-1.47955,-0.89891,-1.37983,0.76540
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,1.72012,0.32197,1.65653,-0.15487,-1.78169,2.90161,0.40148
-0.95197,-0.48246,-1.22751,-0.57009,-0.31685,-0.24649,0.32197,0.44585,-0.15487,-0.14277,0.88113,1.22470
0.49788,-0.48246,-0.61113,-0.28519,-0.31685,-0.34799,0.00332,0.72330,0.28783,0.12331,-0.21712,0.76540
1.82213,0.48246,0.45468,0.24923,-0.31685,-1.69163,-1.09207,1.06238,-0.45321,-0.65253,-0.71126,0.07987
-0.07854,0.48246,0.45468,-0.57009,0.11440,-0.34799,0.00332,1.24033,-0.15487,0.41594,0.88113,0.40148
1.09449,-0.48246,-2.43591,-0.57009,-0.31685,0.73545,-0.43999,0.44585,-1.07533,0.25953,0.52975,0.40148
-0.95197,0.48246,-0.61113,-0.57009,-0.31685,0.62967,0.63779,2.90161,-1.07533,0.93949,0.88113,1.22470
-0.07854,-0.48246,-0.61113,-0.57009,-0.31685,-2.05048,0.00332,2.15324,-0.91699,0.41594,-0.21712,0.40148
-0.95197,0.48246,-0.05921,-0.57009,-0.31685,0.04257,0.00332,2.44904,-0.60633,-2.18109,0.88113,1.22470
-0.95197,0.48246,0.45468,-0.57009,-0.31685,0.13606,-0.80615,1.43533,0.28783,1.63088,-0.71126,-0.21575
-0.95197,0.48246,-0.61113,-0.57009,-0.31685,1.13281,-0.43999,0.29338,-0.76096,-0.14277,1.86203,-0.21575
-0.95197,-0.48246,-0.61113,-0.28519,-0.31685,-0.58016,-0.15487,0.29338,-1.62090,-1.38502,0.19268,0.40148
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-0.14882,1.11406,1.43533,-0.30172,-0.00665,0.19268,0.76540
-0.07854,0.48246,0.45468,-0.28519,-0.31685,-1.05308,0.96248,1.88511,1.81866,1.30612,-0.71126,0.07987
-0.95197,-0.48246,-1.22751,-0.57009,-0.31685,1.02119,-0.43999,1.43533,-1.07533,0.12331,-0.71126,0.40148
-0.95197,-0.48246,-0.61113,0.24923,-0.31685,-0.79151,0.00332,2.44904,0.76096,-1.51840,0.88113,1.92173
-0.95197,-0.48246,-1.43719,-0.57009,-0.31685,0.73545,-1.23177,0.58331,-0.60633,-0.40581,0.52975,0.40148
2.59171,-0.48246,-0.61113,-0.57009,-0.31685,2.12700,-0.15487,2.44904,0.94156,-0.65253,-0.21712,0.07987
-0.95197,-0.48246,-0.61113,-0.57009,0.12600,-0.05188,-1.76250,0.58331,-0.76096,-0.14277,1.29221,1.22470
-0.07854,-0.48246,-0.61113,0.24923,0.11440,-0.14882,-0.57545,1.43533,-0.91699,-0.78155,0.52975,0.40148
-0.95197,-0.48246,-1.43719,-0.57009,-0.31685,1.49158,-1.92173,-0.58331,-1.77200,0.58489,-0.21712,1.22470
-0.95197,-0.48246,0.45468,0.24923,-0.31685,-0.05188,-1.76250,0.88309,-0.76096,2.33337,-0.71126,-0.21575
-0.95197,-0.48246,-0.61113,-0.28519,-0.31685,-0.79151,0.32197,0.29338,-0.30172,-0.27607,0.88113,0.76540
-0.95197,0.48246,-0.61113,-0.57009,-0.31685,-1.19430,1.74091,1.88511,0.76096,-1.13788,0.88113,1.92173
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-0.24649,1.74091,0.58331,0.76096,-1.51840,0.88113,0.76540
-0.07854,0.48246,0.45468,-0.57009,-0.31685,1.13281,-1.37639,-1.27553,-1.77200,-1.38502,0.52975,-0.52593
-0.95197,0.48246,-0.61113,-0.57009,-0.31685,0.91093,-1.92173,0.29338,-1.62090,-2.57309,1.29221,1.22470
-0.95197,-0.48246,-0.61113,0.21128,-0.31685,-0.46725,2.12700,1.65653,1.11406,0.41594,0.88113,1.22470
